ssn,age,education,marital-status,relationship,sex,income
929-39-1890,21.0,,Never-married,Not-in-family,,
468-61-1793,22.0,Assoc-acdm,Married-civ-spouse,Husband,,>50K
762-77-6412,,,Married-civ-spouse,Husband,Male,
583-78-3783,43.0,,Married-civ-spouse,,Male,>50K
953-90-0490,30.0,HS-grad,Married-civ-spouse,Husband,,>50K
002-67-1990,22.0,Prof-school,Divorced,Not-in-family,Male,
049-63-1449,33.0,,Never-married,Own-child,,>50K
171-03-8083,23.0,,Never-married,Own-child,Male,
677-48-7714,58.0,Some-college,,Husband,Male,
356-38-8206,70.0,,Divorced,Not-in-family,Female,<=50K
287-59-2137,,HS-grad,Never-married,Own-child,Male,<=50K
574-20-1473,22.0,,Married-civ-spouse,,Female,
449-38-5748,,,Never-married,Unmarried,,<=50K
926-53-5625,,Some-college,Divorced,Unmarried,Male,
553-53-1940,56.0,Some-college,Married-civ-spouse,Husband,,>50K
123-00-3685,49.0,Some-college,Married-civ-spouse,Husband,,<=50K
701-07-4937,,Assoc-acdm,Divorced,Unmarried,,<=50K
565-63-2677,39.0,HS-grad,Married-civ-spouse,,Female,<=50K
173-80-2211,34.0,Some-college,Married-civ-spouse,Husband,Male,
381-17-3218,35.0,Bachelors,Married-civ-spouse,,Female,>50K
641-00-1227,32.0,HS-grad,Married-civ-spouse,Husband,,<=50K
635-16-5847,,,Married-civ-spouse,Husband,,<=50K
361-51-7198,34.0,HS-grad,,Not-in-family,Male,<=50K
062-07-0024,54.0,HS-grad,Divorced,Not-in-family,Female,<=50K
343-36-6093,32.0,,,Wife,Female,
531-11-1793,40.0,,Married-civ-spouse,Husband,Male,
794-50-2456,49.0,Some-college,Separated,Unmarried,Female,<=50K
801-41-2775,,,Never-married,,Female,<=50K
929-05-4053,73.0,Some-college,Widowed,Not-in-family,,
551-75-0613,46.0,Assoc-acdm,,Unmarried,Female,
152-94-8402,21.0,Some-college,Never-married,,Male,
953-53-1940,57.0,Assoc-voc,,Husband,,<=50K
421-52-9483,,Assoc-voc,Never-married,Own-child,Male,<=50K
523-55-6510,,HS-grad,,Husband,,<=50K
424-38-5748,25.0,9th,Divorced,Unmarried,Male,
769-59-4593,53.0,,Married-civ-spouse,Wife,Female,
192-84-3980,44.0,Bachelors,,Wife,,
618-33-5380,26.0,11th,,Husband,,<=50K
769-65-6018,17.0,Some-college,Never-married,Own-child,,
432-09-4594,42.0,HS-grad,Never-married,,Female,
868-55-0367,28.0,Masters,Married-civ-spouse,Husband,Male,
886-27-1497,34.0,Bachelors,Never-married,Own-child,Male,
156-08-1080,,Some-college,,,,<=50K
183-96-8058,53.0,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
241-06-2653,18.0,9th,Divorced,Other-relative,Male,
036-76-2899,33.0,,,Own-child,,
304-94-4717,43.0,Bachelors,,Husband,Male,
739-83-4151,70.0,,Divorced,,Male,<=50K
911-08-7222,44.0,,Never-married,,,>50K
694-28-7468,20.0,HS-grad,Divorced,Own-child,Female,<=50K
888-48-2800,61.0,HS-grad,Divorced,Not-in-family,,
186-67-0761,,Some-college,Married-civ-spouse,Husband,Male,
957-49-3856,,,Never-married,Not-in-family,Female,
569-07-2481,42.0,Bachelors,Married-civ-spouse,,Male,>50K
874-10-9335,,Prof-school,Married-spouse-absent,Unmarried,Male,>50K
134-39-8034,29.0,Some-college,Married-civ-spouse,,Male,
161-17-9361,27.0,,Divorced,,,<=50K
912-37-7148,31.0,HS-grad,Divorced,Own-child,Male,<=50K
045-94-5945,,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
378-68-5503,48.0,Prof-school,,Husband,Male,>50K
482-15-6019,53.0,9th,,Not-in-family,Male,<=50K
136-21-0073,31.0,Some-college,,,,
209-27-5184,51.0,HS-grad,Widowed,,Male,<=50K
979-97-5428,33.0,Some-college,Widowed,Not-in-family,Female,
245-57-7395,25.0,Some-college,Never-married,Own-child,Female,
651-99-6313,65.0,HS-grad,,Husband,,<=50K
386-91-6461,19.0,Some-college,Never-married,Own-child,,<=50K
298-18-7960,51.0,10th,Married-spouse-absent,Not-in-family,Female,<=50K
399-41-6461,17.0,7th-8th,Never-married,Other-relative,,<=50K
650-30-7124,39.0,,Divorced,,Male,
312-74-5699,43.0,Prof-school,Married-civ-spouse,Husband,,>50K
558-23-0957,47.0,Some-college,Married-civ-spouse,Husband,,
528-37-8377,58.0,,Separated,Not-in-family,,<=50K
082-61-6707,27.0,HS-grad,Married-civ-spouse,,Female,<=50K
380-49-7542,42.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
283-29-2383,50.0,,Married-civ-spouse,Husband,,
264-49-6314,34.0,,Never-married,,,
289-58-8451,33.0,5th-6th,Married-spouse-absent,Other-relative,,
216-33-9066,45.0,Some-college,Married-civ-spouse,Husband,Male,
112-59-2137,69.0,Assoc-voc,,Husband,,<=50K
545-73-0957,73.0,,Married-civ-spouse,Husband,Male,
322-45-0859,52.0,,Married-civ-spouse,Husband,Male,<=50K
898-21-8672,29.0,,,Unmarried,Female,<=50K
584-82-8009,25.0,,Never-married,,Male,<=50K
631-60-3193,28.0,,Married-civ-spouse,,Male,
414-43-4889,45.0,,Widowed,Not-in-family,Female,<=50K
950-89-0662,52.0,Some-college,Never-married,Own-child,Male,
509-95-0859,41.0,Some-college,Widowed,Unmarried,Female,
956-57-2480,77.0,Bachelors,Married-spouse-absent,Not-in-family,Female,<=50K
004-85-2579,49.0,HS-grad,Divorced,Unmarried,,
380-37-4692,56.0,Some-college,Married-civ-spouse,Husband,Male,
229-85-2579,35.0,,Married-civ-spouse,Husband,Male,
411-21-0073,30.0,Bachelors,Divorced,Not-in-family,Male,<=50K
842-35-2579,31.0,Bachelors,Married-civ-spouse,,Male,
136-33-2923,58.0,HS-grad,,Husband,Male,
318-05-8967,21.0,,Never-married,Own-child,,
067-35-2579,28.0,Some-college,Never-married,,Male,
286-94-7174,58.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
794-34-8893,57.0,9th,Married-civ-spouse,Husband,,<=50K
293-58-1080,30.0,,,Not-in-family,,>50K
983-59-9507,18.0,Some-college,Never-married,Own-child,Female,<=50K
853-07-1252,38.0,Assoc-acdm,Married-civ-spouse,,,
503-22-4815,58.0,Assoc-voc,Married-civ-spouse,Wife,Female,<=50K
076-47-4201,42.0,HS-grad,Never-married,Not-in-family,Female,>50K
068-70-3931,38.0,Bachelors,Married-civ-spouse,Husband,,
080-98-8943,62.0,Bachelors,Never-married,,,<=50K
262-00-8599,50.0,,Married-civ-spouse,Husband,,
820-36-2407,28.0,7th-8th,Never-married,Not-in-family,Male,<=50K
204-97-5429,31.0,Some-college,Married-civ-spouse,,,<=50K
128-37-8378,50.0,Bachelors,Divorced,Unmarried,,<=50K
128-59-3365,27.0,Some-college,Never-married,Own-child,Female,<=50K
306-91-0319,43.0,Some-college,Married-civ-spouse,Husband,,
931-01-9655,62.0,10th,Never-married,,Male,<=50K
089-86-4864,18.0,Some-college,,Own-child,Female,
133-16-9533,45.0,HS-grad,Married-civ-spouse,Husband,,<=50K
972-78-8696,62.0,Assoc-voc,Married-civ-spouse,Husband,Male,
873-49-5085,47.0,,,,Male,>50K
458-90-6633,55.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
589-83-4151,40.0,Masters,Married-civ-spouse,,,
066-12-4078,74.0,HS-grad,Separated,Unmarried,,<=50K
765-57-1252,33.0,,Married-civ-spouse,Husband,Male,
246-49-8771,,,Never-married,Not-in-family,Female,<=50K
044-93-2432,40.0,Bachelors,Married-civ-spouse,Husband,,>50K
639-92-6289,29.0,HS-grad,Never-married,Not-in-family,,
855-03-6854,,9th,Never-married,Not-in-family,Male,
053-43-9803,21.0,,Never-married,Not-in-family,,<=50K
189-83-4152,31.0,Bachelors,Never-married,Own-child,Male,<=50K
918-42-7517,33.0,HS-grad,Married-civ-spouse,,Male,<=50K
471-25-3070,19.0,HS-grad,Widowed,Not-in-family,Female,<=50K
083-84-5208,58.0,Assoc-acdm,Divorced,Unmarried,Female,<=50K
894-93-2431,,Bachelors,,,Female,>50K
671-40-6633,19.0,Bachelors,,Other-relative,Female,
088-66-7076,37.0,,Never-married,Not-in-family,,
082-52-4569,48.0,Bachelors,Married-civ-spouse,Husband,,<=50K
834-49-0171,44.0,Some-college,Married-civ-spouse,Husband,Male,>50K
567-19-9016,36.0,HS-grad,Divorced,Unmarried,,<=50K
981-14-2505,66.0,Some-college,,,,<=50K
471-37-5920,42.0,Some-college,Widowed,Unmarried,Female,<=50K
544-59-4594,32.0,HS-grad,Divorced,,,>50K
660-47-2972,54.0,11th,Never-married,,Male,
731-41-8918,33.0,Some-college,Divorced,,,
158-72-2358,46.0,,Married-civ-spouse,,,<=50K
915-63-2677,79.0,,Separated,,Male,
881-35-7492,63.0,,Married-civ-spouse,Husband,Male,
194-77-8869,56.0,HS-grad,,Unmarried,,
764-03-5625,71.0,Bachelors,,Not-in-family,Female,<=50K
576-38-2063,63.0,,Married-civ-spouse,Husband,,<=50K
102-64-1277,33.0,,,Husband,,>50K
579-39-1891,39.0,,,Husband,Male,
799-01-7198,41.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
889-55-7738,47.0,Masters,Married-civ-spouse,Husband,Male,
762-56-1424,18.0,Masters,Never-married,Own-child,,
837-89-9262,29.0,HS-grad,Married-civ-spouse,Wife,Female,<=50K
499-47-7886,44.0,Some-college,Married-civ-spouse,Husband,,
258-96-8058,71.0,Bachelors,,Not-in-family,Female,<=50K
202-08-8451,,Some-college,Never-married,Own-child,Female,
152-82-5552,38.0,HS-grad,Married-civ-spouse,Husband,,<=50K
947-26-6583,54.0,HS-grad,Married-civ-spouse,Husband,,<=50K
821-09-9507,53.0,,Divorced,Unmarried,,<=50K
498-86-3635,57.0,HS-grad,Married-civ-spouse,,,
597-14-3734,33.0,Some-college,,,,<=50K
525-52-2112,19.0,Some-college,Never-married,Own-child,,
399-57-0024,27.0,11th,Married-civ-spouse,,Male,
729-63-7591,22.0,Assoc-acdm,Never-married,Own-child,Male,
051-99-6314,40.0,Some-college,,Own-child,,
576-78-1326,74.0,Masters,Divorced,Not-in-family,,<=50K
716-03-1940,18.0,HS-grad,Never-married,Own-child,,<=50K
682-86-2407,38.0,,,Husband,,
517-32-1866,62.0,HS-grad,Divorced,Not-in-family,,<=50K
173-55-6510,39.0,Masters,Married-civ-spouse,,,
342-53-6854,47.0,HS-grad,Divorced,Not-in-family,,<=50K
173-74-0786,54.0,,,,,<=50K
374-17-0761,27.0,,Never-married,Not-in-family,,
284-85-8722,53.0,,Married-civ-spouse,,Male,<=50K
791-83-0466,41.0,,Married-civ-spouse,Husband,Male,<=50K
263-35-9950,17.0,Some-college,Never-married,Own-child,Male,<=50K
353-68-5503,50.0,Some-college,Married-civ-spouse,Husband,,
182-95-4545,57.0,,Married-civ-spouse,,,
503-93-1203,37.0,HS-grad,,Unmarried,,
122-02-0884,21.0,HS-grad,Separated,,Male,<=50K
110-90-2948,50.0,Bachelors,Married-civ-spouse,Husband,,
661-67-0761,31.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
233-93-7346,54.0,Bachelors,Never-married,,,
482-83-1694,55.0,Assoc-acdm,Divorced,Unmarried,Female,>50K
031-66-4619,61.0,Bachelors,Married-civ-spouse,,,>50K
437-22-3586,43.0,,Married-civ-spouse,Husband,Male,<=50K
136-05-6510,28.0,,Separated,Unmarried,,
567-62-8992,43.0,HS-grad,Married-civ-spouse,Husband,Male,
168-58-1080,,,Never-married,Not-in-family,,
081-23-4643,24.0,,Never-married,,,
993-39-6804,32.0,10th,Never-married,Not-in-family,,<=50K
677-05-7738,45.0,,Never-married,Unmarried,Female,<=50K
603-22-4815,19.0,HS-grad,Never-married,Own-child,,<=50K
445-14-7419,60.0,HS-grad,Widowed,Not-in-family,,>50K
479-69-9016,29.0,,Never-married,Not-in-family,Female,<=50K
668-33-5380,35.0,,Married-civ-spouse,Husband,,
009-61-3022,35.0,Masters,Divorced,Unmarried,Male,>50K
775-24-5699,29.0,Masters,Married-civ-spouse,Husband,Male,
317-32-1867,28.0,HS-grad,,Husband,,<=50K
893-70-3930,35.0,,Divorced,Not-in-family,Male,
697-60-4421,65.0,,Married-civ-spouse,Husband,Male,<=50K
242-62-8992,29.0,HS-grad,,Not-in-family,Male,<=50K
451-38-2063,33.0,Some-college,Married-civ-spouse,Husband,Male,>50K
059-76-6584,34.0,Assoc-acdm,Married-civ-spouse,,Female,
106-51-1056,31.0,9th,Never-married,Own-child,,
528-96-1915,37.0,,Married-civ-spouse,Husband,,<=50K
708-13-8819,42.0,HS-grad,Never-married,Own-child,,<=50K
901-90-4176,39.0,,Married-civ-spouse,Husband,Male,
926-59-7050,29.0,Bachelors,,Other-relative,Female,<=50K
869-50-2456,28.0,,Widowed,,Female,<=50K
081-29-6068,33.0,,,,Female,>50K
207-83-1695,52.0,,,Husband,Male,
220-17-8132,21.0,HS-grad,Never-married,Own-child,Female,<=50K
373-86-3635,44.0,HS-grad,Married-civ-spouse,Husband,Male,
098-83-2923,31.0,,Divorced,Own-child,,
429-02-3341,39.0,,,,,<=50K
818-88-8205,31.0,Bachelors,,,,<=50K
245-45-4545,22.0,Assoc-acdm,Never-married,Own-child,,
865-38-6977,,,Separated,Unmarried,,>50K
989-25-0613,38.0,HS-grad,,Husband,Male,<=50K
238-78-9926,29.0,Some-college,Never-married,Own-child,Female,<=50K
814-92-6289,34.0,HS-grad,Never-married,,,
461-51-7198,38.0,HS-grad,Married-civ-spouse,Husband,,
444-50-2456,41.0,Some-college,Separated,Unmarried,,<=50K
679-60-6878,62.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
004-82-1867,25.0,,,Not-in-family,,<=50K
906-75-6755,31.0,,Never-married,Own-child,Male,>50K
753-31-6952,30.0,,Never-married,Own-child,Female,
945-30-0981,54.0,,,Wife,Female,<=50K
644-93-2431,58.0,HS-grad,Married-civ-spouse,Wife,Female,<=50K
142-99-7542,28.0,,Never-married,Own-child,,<=50K
721-46-8058,53.0,HS-grad,Divorced,,Male,<=50K
620-08-5994,27.0,,Married-civ-spouse,,Male,<=50K
791-09-3365,26.0,Bachelors,Never-married,Not-in-family,Female,<=50K
848-74-0785,28.0,,Never-married,Not-in-family,Male,<=50K
629-11-5478,79.0,,,Unmarried,,<=50K
769-19-5330,,Assoc-voc,Never-married,Not-in-family,Male,<=50K
475-95-2087,40.0,Some-college,,Not-in-family,,<=50K
146-83-6609,25.0,7th-8th,Married-civ-spouse,Husband,,
941-58-4765,28.0,HS-grad,,Own-child,Male,<=50K
624-60-0736,35.0,,Widowed,Unmarried,Female,
152-33-4152,31.0,Some-college,Married-civ-spouse,,,
244-90-1719,29.0,Assoc-acdm,Married-civ-spouse,Wife,,<=50K
345-02-4569,48.0,,Married-civ-spouse,Husband,,<=50K
580-19-0417,33.0,Masters,Divorced,Unmarried,,
117-87-4692,23.0,HS-grad,,Own-child,Male,<=50K
291-49-2628,42.0,,Married-civ-spouse,,,>50K
537-83-7837,47.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
149-53-9311,,HS-grad,Never-married,Not-in-family,Male,
327-18-0589,,Some-college,,Own-child,Female,<=50K
991-73-8328,33.0,Some-college,,Not-in-family,Female,
026-01-3513,42.0,,Married-civ-spouse,Husband,Male,<=50K
691-98-4028,39.0,Masters,,Not-in-family,,>50K
066-55-4053,28.0,,,Husband,Male,<=50K
915-97-0515,51.0,,,,Female,
806-54-1768,23.0,HS-grad,Never-married,Own-child,,<=50K
837-07-0023,27.0,11th,,Own-child,Male,<=50K
774-01-7198,77.0,Bachelors,,Not-in-family,,
838-45-2087,45.0,Some-college,Never-married,Unmarried,,<=50K
460-93-3660,,HS-grad,Never-married,Not-in-family,,<=50K
662-56-1424,51.0,HS-grad,Never-married,Not-in-family,,>50K
169-31-8181,53.0,,,,,
599-32-4323,25.0,HS-grad,Never-married,Other-relative,Male,<=50K
507-52-4569,63.0,HS-grad,Married-civ-spouse,Husband,,<=50K
677-11-9163,43.0,Bachelors,,Husband,,
462-80-7124,35.0,,Never-married,,,<=50K
193-30-4668,24.0,,,,,
110-16-5847,,,Married-civ-spouse,Husband,Male,<=50K
616-12-4078,18.0,Some-college,Never-married,Own-child,Female,<=50K
379-14-6191,66.0,,Divorced,Not-in-family,Male,<=50K
790-14-1276,35.0,HS-grad,Never-married,Not-in-family,Male,<=50K
966-15-4790,37.0,7th-8th,,,,
349-90-7862,22.0,Bachelors,Never-married,Not-in-family,Male,
370-11-6707,18.0,HS-grad,Married-civ-spouse,,Female,<=50K
847-35-8721,26.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
044-04-1768,40.0,Some-college,,Husband,,
814-77-2726,,Some-college,Married-civ-spouse,Husband,,
557-70-8844,22.0,Some-college,Never-married,Own-child,Male,
349-81-5724,40.0,HS-grad,,Husband,,<=50K
675-30-7124,42.0,,,Husband,,
197-54-2997,38.0,,,Unmarried,Male,
749-69-2873,,,Married-civ-spouse,Husband,,
137-00-8599,,11th,Never-married,Own-child,,<=50K
481-75-6756,60.0,HS-grad,,Unmarried,,<=50K
267-53-6854,52.0,HS-grad,,Unmarried,Female,
303-56-2653,44.0,,Married-civ-spouse,Husband,,>50K
166-33-9066,53.0,,,,Female,
197-08-2309,40.0,Some-college,Married-civ-spouse,Wife,,<=50K
105-62-0393,33.0,Bachelors,Married-civ-spouse,Husband,,>50K
423-86-3635,53.0,Masters,Married-civ-spouse,Husband,Male,>50K
212-10-0736,68.0,,Married-civ-spouse,Husband,,<=50K
143-24-3243,38.0,1st-4th,,Not-in-family,Female,<=50K
086-27-1498,38.0,,Married-civ-spouse,Husband,Male,
350-55-2825,55.0,7th-8th,Married-civ-spouse,Husband,,
385-50-3685,59.0,Some-college,Married-civ-spouse,Husband,,
892-19-9016,29.0,10th,,Not-in-family,,
560-81-0810,24.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
693-61-1792,21.0,Bachelors,,Not-in-family,,
242-22-9729,39.0,Some-college,,,,<=50K
204-94-4717,40.0,HS-grad,Married-civ-spouse,Wife,Female,
132-55-5282,31.0,,Married-civ-spouse,Husband,Male,>50K
890-84-7664,32.0,HS-grad,Married-civ-spouse,Husband,,>50K
213-97-4201,17.0,Some-college,Never-married,Own-child,Female,<=50K
112-62-2850,52.0,Bachelors,Never-married,Not-in-family,,>50K
416-76-9041,47.0,HS-grad,Divorced,,Male,
958-20-0244,31.0,12th,Separated,Own-child,Male,
204-05-4053,45.0,,Married-civ-spouse,Husband,,>50K
651-71-9901,32.0,,,Not-in-family,Male,
918-76-5355,34.0,,Never-married,,Male,
488-72-8500,24.0,HS-grad,Never-married,Own-child,,<=50K
353-90-0491,44.0,,Married-civ-spouse,,Male,
199-75-4299,31.0,HS-grad,Never-married,,,
678-10-1964,38.0,HS-grad,Never-married,Own-child,,<=50K
804-20-7615,51.0,Some-college,Married-civ-spouse,Husband,Male,
952-51-8426,,Doctorate,,Wife,Female,>50K
861-39-4348,74.0,Bachelors,Married-civ-spouse,,,<=50K
843-58-1080,42.0,HS-grad,Married-civ-spouse,,,>50K
764-98-7714,63.0,,Married-civ-spouse,Husband,Male,
986-36-3635,20.0,Some-college,Never-married,Own-child,,<=50K
766-73-8328,30.0,,,Not-in-family,,
887-03-9311,32.0,Some-college,,Husband,Male,<=50K
415-35-6264,26.0,Some-college,Never-married,Not-in-family,,<=50K
095-66-9533,69.0,,Never-married,,,
349-41-6461,39.0,Some-college,Married-civ-spouse,Husband,Male,>50K
466-09-3365,55.0,,Married-civ-spouse,,,
532-03-3169,21.0,Bachelors,Never-married,Own-child,Female,<=50K
599-66-2161,22.0,HS-grad,,Husband,Male,<=50K
116-03-1940,,,Never-married,,Male,
179-72-9729,58.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
340-87-8378,42.0,Some-college,Married-civ-spouse,Husband,,<=50K
544-84-0294,31.0,Some-college,Never-married,Not-in-family,Female,
249-57-0024,44.0,Some-college,Widowed,Not-in-family,Male,
301-35-1351,29.0,HS-grad,Married-civ-spouse,,Male,
475-85-9950,49.0,,Married-civ-spouse,,Male,
359-52-0884,38.0,Some-college,Married-civ-spouse,Husband,,
361-27-1498,28.0,HS-grad,Widowed,Unmarried,Female,<=50K
008-66-0933,29.0,,Divorced,Unmarried,Female,<=50K
797-48-1571,30.0,,Married-civ-spouse,Husband,,>50K
439-95-7002,41.0,,Married-civ-spouse,Husband,Male,<=50K
707-24-8156,33.0,,Married-civ-spouse,,,<=50K
921-37-5920,38.0,,,,,
843-48-8942,43.0,7th-8th,Divorced,Unmarried,Male,<=50K
747-72-7271,22.0,,Never-married,,,<=50K
803-83-9065,27.0,HS-grad,Divorced,Own-child,Female,
054-85-2579,36.0,HS-grad,,Unmarried,,<=50K
623-18-7960,30.0,Some-college,Married-civ-spouse,Husband,,<=50K
556-41-8918,44.0,Bachelors,Divorced,,,>50K
364-25-0613,37.0,,Married-civ-spouse,,Female,
040-63-2678,54.0,Some-college,Divorced,Not-in-family,,<=50K
816-40-0490,77.0,Some-college,Married-civ-spouse,,Female,
896-89-8033,43.0,HS-grad,Married-civ-spouse,Wife,,
796-03-8082,30.0,Some-college,Never-married,Own-child,Female,<=50K
932-12-5306,39.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
566-09-3365,31.0,HS-grad,Married-civ-spouse,Husband,Male,
225-12-2849,20.0,,Married-civ-spouse,Other-relative,Female,<=50K
428-07-1252,21.0,Some-college,,,,<=50K
244-22-6043,65.0,,Married-civ-spouse,,Male,<=50K
097-72-7272,57.0,,Divorced,Not-in-family,Female,<=50K
887-00-8598,35.0,,,Own-child,,<=50K
660-65-7247,37.0,,Married-civ-spouse,Wife,,<=50K
048-95-5773,40.0,Some-college,,Husband,,
641-67-6903,53.0,Some-college,,,Male,<=50K
621-31-4495,47.0,Bachelors,Married-civ-spouse,Wife,,>50K
710-01-2284,23.0,Some-college,Never-married,,,<=50K
191-49-2628,73.0,,Married-civ-spouse,Husband,Male,<=50K
730-52-8254,64.0,,Never-married,Other-relative,Female,<=50K
809-92-0146,,,,Not-in-family,,
577-05-7738,39.0,,Never-married,Not-in-family,,
334-33-6609,23.0,,Married-civ-spouse,,,
805-31-3267,39.0,,Married-civ-spouse,Husband,,>50K
142-13-7591,69.0,11th,Separated,Unmarried,Male,<=50K
524-50-8598,39.0,,Never-married,Unmarried,,<=50K
535-47-2972,49.0,Masters,Married-civ-spouse,Husband,Male,
141-67-6904,71.0,Bachelors,Never-married,Not-in-family,,>50K
249-14-0048,17.0,HS-grad,Never-married,Own-child,,
701-90-4176,42.0,Masters,Never-married,Not-in-family,Female,
524-53-9311,48.0,7th-8th,Never-married,,,<=50K
773-64-8647,,,,Husband,Male,
873-03-4397,31.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
884-79-7296,33.0,Doctorate,Married-civ-spouse,Husband,Male,>50K
465-60-1965,54.0,Some-college,,,Male,
913-51-3512,40.0,HS-grad,,Husband,Male,
081-94-1031,56.0,,Divorced,Not-in-family,Male,>50K
125-58-3537,22.0,Assoc-acdm,Never-married,Not-in-family,Female,
942-13-7591,39.0,HS-grad,Divorced,,,>50K
660-25-7984,27.0,,Never-married,Own-child,Male,<=50K
285-28-8697,64.0,12th,,Husband,Male,
376-50-4913,51.0,Some-college,Never-married,Not-in-family,Female,
552-97-9114,30.0,,,,,
187-53-0712,59.0,10th,Married-civ-spouse,Husband,Male,
026-93-4889,68.0,Assoc-acdm,Never-married,Not-in-family,Male,
877-39-5576,29.0,,Never-married,Not-in-family,Female,<=50K
865-17-1989,35.0,Some-college,Married-civ-spouse,Husband,Male,
945-94-5945,,,,Wife,Female,<=50K
533-41-5232,28.0,Some-college,Never-married,Own-child,,<=50K
289-12-7763,59.0,Masters,Never-married,Not-in-family,,
533-84-5208,52.0,10th,Married-civ-spouse,Husband,Male,
125-24-5700,51.0,,Married-civ-spouse,Husband,Male,
344-56-3881,18.0,,Never-married,Own-child,Male,
118-67-3218,32.0,HS-grad,Married-civ-spouse,,,<=50K
994-84-0293,19.0,,Married-civ-spouse,Wife,Female,
965-72-4814,31.0,Bachelors,Married-civ-spouse,Husband,Male,
331-51-1056,44.0,Doctorate,,Husband,,
928-56-2652,,,Divorced,Not-in-family,,
272-26-6584,34.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
996-28-3782,52.0,HS-grad,,,Male,
944-53-3168,24.0,Assoc-voc,Divorced,Unmarried,Female,<=50K
619-16-4618,34.0,,Never-married,Own-child,,<=50K
119-31-8181,21.0,,Married-civ-spouse,,,<=50K
857-18-6731,,,Never-married,Not-in-family,,
542-99-7542,45.0,,Divorced,Unmarried,Female,<=50K
227-21-1301,,10th,Never-married,,Male,<=50K
182-43-2432,39.0,Some-college,,Not-in-family,Male,
951-01-3512,29.0,,,Husband,Male,
992-59-8279,56.0,,,,Male,<=50K
104-85-2579,62.0,Doctorate,Married-civ-spouse,Husband,Male,
467-53-6854,44.0,,Married-civ-spouse,Husband,Male,
867-84-3979,34.0,,,Husband,Male,<=50K
904-82-1866,39.0,Some-college,Married-civ-spouse,,,<=50K
744-87-1006,58.0,Assoc-voc,,Husband,Male,
203-00-9827,33.0,,Married-civ-spouse,Husband,,<=50K
908-53-8082,44.0,,Married-civ-spouse,,,>50K
357-86-2407,35.0,Some-college,,Unmarried,,<=50K
289-71-1301,52.0,Assoc-acdm,Married-civ-spouse,Husband,Male,
282-58-5994,50.0,Assoc-voc,Divorced,,Female,>50K
