ssn,age,education,marital-status,relationship,sex,income
321-09-9508,63.0,,,Husband,Male,
875-27-6411,56.0,,Married-civ-spouse,Husband,,>50K
657-12-5306,20.0,,Never-married,Own-child,,<=50K
180-62-0392,55.0,HS-grad,Married-civ-spouse,Husband,,<=50K
444-28-7468,19.0,Doctorate,Never-married,Own-child,,<=50K
489-61-9164,22.0,Some-college,Married-spouse-absent,Own-child,Female,
583-38-4520,43.0,Some-college,Married-civ-spouse,,,
519-74-8156,,HS-grad,Married-civ-spouse,Husband,Male,>50K
986-97-7885,40.0,HS-grad,Married-civ-spouse,Husband,Male,
062-71-4987,30.0,7th-8th,Divorced,Own-child,,<=50K
760-01-2284,42.0,Some-college,Married-civ-spouse,,,
173-49-5085,48.0,,,Husband,Male,>50K
404-20-7616,28.0,9th,Married-civ-spouse,Husband,Male,<=50K
471-80-5896,33.0,Some-college,Never-married,Not-in-family,Female,>50K
846-25-3070,48.0,,Married-civ-spouse,,,
183-35-3808,61.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
766-86-1178,39.0,Bachelors,Divorced,Not-in-family,Female,<=50K
663-48-2800,21.0,Some-college,Never-married,Not-in-family,Female,
657-49-3856,50.0,,Never-married,Not-in-family,Female,
456-26-5355,65.0,HS-grad,Widowed,Not-in-family,,<=50K
640-93-9802,43.0,,Married-civ-spouse,Husband,,
508-59-9508,20.0,Some-college,Never-married,,Male,
955-77-3954,33.0,,Married-civ-spouse,Husband,Male,
570-23-9557,45.0,HS-grad,Never-married,Own-child,Male,
935-93-3659,42.0,11th,Married-civ-spouse,Husband,,>50K
347-45-0859,21.0,Masters,Never-married,Own-child,Female,<=50K
673-98-6485,53.0,11th,,Husband,Female,
013-78-9926,25.0,,Never-married,Not-in-family,Male,<=50K
795-30-0982,31.0,9th,,Own-child,Male,<=50K
757-24-8156,32.0,,,,Female,<=50K
975-46-0686,,HS-grad,Married-civ-spouse,Husband,Female,>50K
263-51-3513,18.0,Some-college,Never-married,Own-child,,<=50K
282-55-5282,21.0,Assoc-acdm,Never-married,Own-child,Male,
896-06-8795,32.0,Some-college,,Husband,,<=50K
576-28-9925,50.0,,Married-spouse-absent,,,>50K
565-01-8426,36.0,HS-grad,,,Male,
253-74-6928,39.0,Some-college,Married-civ-spouse,Husband,Male,
418-64-2505,51.0,1st-4th,Married-civ-spouse,,,<=50K
302-24-2014,41.0,,Married-civ-spouse,Husband,,>50K
292-19-9016,36.0,10th,Married-civ-spouse,Husband,Male,
702-54-9139,31.0,,Never-married,,,>50K
466-70-7616,,,Married-civ-spouse,Husband,,<=50K
066-36-9778,18.0,,,Other-relative,,<=50K
679-48-4028,56.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
163-48-2800,44.0,HS-grad,Married-civ-spouse,Husband,,
397-29-7296,19.0,,Never-married,Own-child,Male,
747-94-2259,19.0,,Never-married,,,
770-60-8107,,,Married-civ-spouse,Husband,Male,<=50K
332-61-6707,,Some-college,,Not-in-family,,
153-68-5503,67.0,Assoc-voc,Divorced,,Female,
638-60-5650,17.0,Bachelors,,Other-relative,Female,<=50K
394-44-1031,39.0,Masters,Divorced,Unmarried,Male,
411-73-2186,43.0,HS-grad,Divorced,Not-in-family,Male,<=50K
037-31-5724,21.0,HS-grad,Never-married,Own-child,Male,
145-33-1695,28.0,Some-college,Divorced,,Female,<=50K
899-23-2185,21.0,,,Not-in-family,,
328-16-3390,58.0,,Married-civ-spouse,Wife,Male,>50K
854-02-3340,30.0,Masters,Married-civ-spouse,Husband,Male,>50K
909-36-7320,28.0,Masters,Married-civ-spouse,Wife,Male,
486-73-2186,41.0,Some-college,Divorced,Unmarried,Male,
453-93-1203,26.0,,Never-married,Not-in-family,,<=50K
179-45-3316,49.0,Bachelors,Divorced,,Male,<=50K
281-14-2505,19.0,HS-grad,Never-married,,Male,<=50K
538-54-4225,26.0,Prof-school,Never-married,Own-child,Female,
380-65-1105,36.0,Some-college,Married-civ-spouse,Husband,Male,
971-49-8770,51.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
666-18-5503,33.0,,Married-civ-spouse,Husband,,<=50K
399-84-6436,38.0,Assoc-acdm,,Husband,Female,<=50K
230-03-6854,36.0,Some-college,Never-married,Not-in-family,Female,<=50K
761-70-1473,34.0,,Never-married,Own-child,Male,<=50K
493-79-6068,,5th-6th,Married-spouse-absent,Not-in-family,Male,
273-49-5085,40.0,,Married-civ-spouse,Husband,,>50K
237-74-5700,44.0,Some-college,Separated,Not-in-family,,
248-89-4348,20.0,HS-grad,Never-married,Other-relative,,
200-03-0712,31.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
064-21-9901,59.0,1st-4th,Married-civ-spouse,,Male,<=50K
322-91-1547,34.0,,Never-married,Unmarried,,
568-55-0367,47.0,5th-6th,Widowed,Unmarried,,
401-84-2751,30.0,10th,Married-civ-spouse,Husband,Male,
075-70-6388,52.0,Bachelors,,Not-in-family,Male,
160-47-2972,39.0,,,Wife,,
441-15-4790,41.0,Some-college,Married-civ-spouse,Husband,,<=50K
413-57-4938,18.0,,Never-married,Own-child,Male,
928-53-1940,28.0,11th,Divorced,Not-in-family,Female,
618-88-8205,32.0,HS-grad,,Unmarried,Female,<=50K
742-59-8279,30.0,,Never-married,Own-child,Male,<=50K
705-12-8991,37.0,,Married-civ-spouse,Husband,,
978-56-2652,54.0,12th,Divorced,Unmarried,Female,
894-53-3168,40.0,Assoc-voc,,Not-in-family,Female,<=50K
664-68-0589,,HS-grad,Married-civ-spouse,Husband,Male,
332-83-1694,50.0,HS-grad,Married-civ-spouse,,,>50K
353-47-0515,,Bachelors,Married-spouse-absent,Unmarried,,<=50K
760-10-4421,68.0,Bachelors,Married-civ-spouse,Husband,,
710-44-2259,37.0,HS-grad,Divorced,Unmarried,,
458-84-5208,20.0,,Never-married,Other-relative,,<=50K
900-67-5674,51.0,Bachelors,,Husband,Male,<=50K
214-37-3464,45.0,,Married-civ-spouse,Husband,Male,
288-29-8525,32.0,,Never-married,Not-in-family,,<=50K
735-96-4372,41.0,Some-college,Divorced,Not-in-family,,
278-74-6928,24.0,Prof-school,Never-married,Not-in-family,Female,<=50K
562-62-2849,63.0,Some-college,Married-civ-spouse,Husband,Male,>50K
428-43-9803,41.0,HS-grad,Married-civ-spouse,,Female,
954-33-0465,51.0,HS-grad,Married-civ-spouse,Wife,Male,<=50K
645-94-5945,39.0,11th,Divorced,,Female,
953-16-3389,40.0,Assoc-acdm,Divorced,Unmarried,Female,<=50K
113-54-4225,52.0,Bachelors,Never-married,Not-in-family,Female,<=50K
098-00-3685,35.0,Some-college,Married-civ-spouse,,,
719-16-4618,36.0,Some-college,Married-civ-spouse,Husband,,
748-18-7959,50.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
746-16-0932,43.0,HS-grad,,Not-in-family,Female,
046-56-0196,48.0,,,Husband,Male,
076-16-7076,24.0,,Never-married,,Female,
547-51-2284,30.0,Bachelors,Married-civ-spouse,Husband,,
068-12-0393,55.0,,,Not-in-family,Male,
243-82-6781,18.0,,Never-married,Other-relative,,<=50K
859-39-8033,26.0,,,Own-child,Male,<=50K
041-43-1203,37.0,,Divorced,Unmarried,,<=50K
864-18-9188,63.0,,,,,>50K
798-34-1522,25.0,,Never-married,Not-in-family,Male,
316-98-4029,33.0,,Married-civ-spouse,Husband,,
485-44-2259,68.0,11th,Widowed,Unmarried,,
434-79-7296,21.0,,Never-married,Own-child,,
780-77-3954,,,,Husband,Male,<=50K
568-39-6805,,Some-college,Married-civ-spouse,Wife,,
827-30-3438,30.0,Bachelors,Never-married,Own-child,Male,
284-79-7297,57.0,HS-grad,Married-civ-spouse,,Male,>50K
071-31-4496,29.0,,Never-married,,Male,<=50K
585-28-8697,33.0,HS-grad,Married-civ-spouse,Husband,Female,>50K
139-09-7051,43.0,,Married-civ-spouse,Husband,Male,<=50K
243-33-5380,,,Married-civ-spouse,Husband,Male,
911-60-9335,30.0,Some-college,,Unmarried,Male,<=50K
605-98-8942,,HS-grad,Married-civ-spouse,Husband,,
686-51-7198,60.0,HS-grad,Married-civ-spouse,Wife,Male,<=50K
550-18-4274,31.0,Some-college,,Husband,Female,<=50K
175-33-7837,44.0,5th-6th,,Husband,Male,>50K
785-59-5822,50.0,Bachelors,Married-civ-spouse,Husband,,>50K
493-18-1817,46.0,Masters,,Husband,Male,<=50K
853-56-2652,26.0,,Married-civ-spouse,Wife,Male,<=50K
608-10-8107,39.0,Masters,,,Male,<=50K
310-44-2260,61.0,,Separated,,,
722-81-9409,34.0,Some-college,Never-married,Unmarried,Female,<=50K
585-35-0122,45.0,,Never-married,Not-in-family,Female,<=50K
763-91-2775,55.0,Masters,Married-spouse-absent,Not-in-family,,
139-34-2751,30.0,,Never-married,Not-in-family,,
383-66-0933,34.0,,Never-married,Not-in-family,Male,<=50K
364-98-7714,26.0,HS-grad,Divorced,Unmarried,,<=50K
044-16-4619,18.0,,Never-married,,,<=50K
983-20-0244,40.0,,Never-married,Own-child,Male,<=50K
844-41-0318,47.0,Some-college,Married-civ-spouse,,,<=50K
407-58-5994,27.0,,Married-civ-spouse,,Male,
768-39-6805,41.0,HS-grad,Married-civ-spouse,,,>50K
184-95-0859,45.0,,,Husband,,<=50K
244-01-1056,21.0,,Never-married,,,<=50K
077-27-2727,62.0,,Widowed,Unmarried,Female,
013-45-2088,30.0,,Divorced,Not-in-family,Female,
868-27-3954,20.0,Bachelors,Never-married,Own-child,,<=50K
015-29-4840,17.0,Bachelors,Never-married,,,<=50K
301-87-3464,41.0,HS-grad,Married-civ-spouse,Husband,,<=50K
614-74-2014,30.0,,,,,<=50K
799-29-3610,39.0,,Married-civ-spouse,Husband,Male,
322-51-2284,29.0,Bachelors,Never-married,Own-child,Male,<=50K
143-88-8206,33.0,HS-grad,Never-married,,,
602-30-3439,57.0,Bachelors,Married-civ-spouse,,Male,
411-39-4348,20.0,,Never-married,Own-child,,
314-25-0613,21.0,,Never-married,Not-in-family,,<=50K
645-39-3119,41.0,,Never-married,Not-in-family,Female,<=50K
489-43-4888,20.0,,,Not-in-family,Female,<=50K
748-37-2235,28.0,Doctorate,,,Male,<=50K
537-07-0024,43.0,,,Husband,,>50K
585-68-7960,56.0,,Divorced,Not-in-family,,
408-56-8795,,,Widowed,Unmarried,,
506-20-3930,42.0,Assoc-voc,Married-civ-spouse,Husband,Male,
745-73-0957,20.0,12th,,Own-child,Male,<=50K
489-28-1326,21.0,,Never-married,Not-in-family,,<=50K
315-54-0540,37.0,Bachelors,Never-married,Own-child,,
115-57-1252,31.0,Some-college,Never-married,,,
397-32-8009,23.0,,,Own-child,,
087-00-8599,28.0,Bachelors,Married-civ-spouse,,Male,<=50K
433-10-8107,29.0,,,,Male,<=50K
850-76-7812,54.0,,Divorced,Not-in-family,Female,<=50K
149-41-6461,30.0,Some-college,,Husband,Male,
129-23-8329,20.0,,Never-married,Not-in-family,Female,<=50K
214-64-9876,34.0,HS-grad,Divorced,,Male,
892-96-6829,35.0,,,Not-in-family,Male,
443-30-4667,28.0,Some-college,,Not-in-family,,<=50K
656-87-9606,25.0,Assoc-acdm,Never-married,Unmarried,Male,<=50K
595-27-0269,20.0,HS-grad,Never-married,Own-child,Female,<=50K
996-06-8795,45.0,5th-6th,Married-spouse-absent,,,<=50K
469-50-2456,36.0,Some-college,Divorced,Not-in-family,Female,
609-79-7296,,Some-college,Divorced,Unmarried,,<=50K
377-24-2014,35.0,,Separated,Unmarried,,
008-69-1646,39.0,,Divorced,,Female,
773-83-2923,35.0,Bachelors,Married-civ-spouse,Wife,Male,>50K
890-26-4126,37.0,,Married-civ-spouse,Husband,Male,>50K
021-83-6609,64.0,HS-grad,Married-civ-spouse,Husband,,
640-47-9114,52.0,HS-grad,Divorced,Not-in-family,,<=50K
474-01-7198,26.0,Some-college,Married-civ-spouse,,Male,
502-39-5576,49.0,,Never-married,Unmarried,Female,
393-82-6780,38.0,,,,Male,
135-74-9385,31.0,,Never-married,Not-in-family,,
520-94-5945,45.0,11th,Married-civ-spouse,,,<=50K
336-24-0785,27.0,HS-grad,Never-married,Not-in-family,Female,<=50K
968-94-9630,26.0,,Never-married,Not-in-family,,<=50K
444-53-3169,21.0,Some-college,Never-married,,Female,
591-12-4078,22.0,Masters,Never-married,Own-child,Female,
157-21-7444,18.0,HS-grad,,,,>50K
838-26-7812,43.0,Bachelors,Married-civ-spouse,Husband,Male,
831-38-8205,32.0,10th,Never-married,Own-child,Female,
001-96-5601,42.0,Some-college,Divorced,,Male,
322-78-8697,28.0,,Never-married,Not-in-family,Female,<=50K
853-65-4790,49.0,Bachelors,,Husband,Female,
908-07-7394,40.0,Some-college,Married-civ-spouse,Husband,Male,
690-69-4102,62.0,HS-grad,,Not-in-family,Male,
090-50-9827,53.0,,Married-civ-spouse,Husband,,<=50K
173-31-0810,31.0,Some-college,Married-civ-spouse,,Male,<=50K
200-52-2112,28.0,HS-grad,Divorced,Unmarried,Female,<=50K
864-00-4913,49.0,HS-grad,Never-married,,,<=50K
683-69-1645,50.0,,Married-civ-spouse,Husband,Male,
777-73-3414,31.0,Bachelors,,Not-in-family,Female,<=50K
909-24-4470,,Bachelors,Married-civ-spouse,Husband,Male,
744-25-6756,27.0,9th,Married-civ-spouse,Husband,Male,
023-18-7960,42.0,9th,Married-civ-spouse,Husband,Male,<=50K
208-20-0245,43.0,HS-grad,Married-civ-spouse,Wife,Male,
504-69-9016,44.0,Some-college,Widowed,,,
669-31-8181,40.0,,Never-married,Own-child,Female,<=50K
535-74-9385,41.0,11th,Married-civ-spouse,Husband,Male,
255-12-8992,72.0,,Widowed,Unmarried,Female,
540-29-4839,48.0,,Separated,Unmarried,,<=50K
011-82-4324,,HS-grad,Never-married,Not-in-family,Female,
525-98-2800,28.0,,Married-civ-spouse,Husband,Male,<=50K
474-87-7149,57.0,Assoc-voc,Married-civ-spouse,,Male,>50K
067-81-3267,39.0,Assoc-voc,,Husband,,
808-53-8082,30.0,HS-grad,Never-married,Not-in-family,Male,
168-18-1818,39.0,Some-college,Married-AF-spouse,Husband,,
505-09-8279,30.0,,Divorced,Unmarried,Female,
097-54-2997,,,Married-civ-spouse,Husband,,<=50K
264-15-8476,27.0,,Never-married,Not-in-family,Female,
429-11-5478,24.0,HS-grad,Never-married,Unmarried,Male,
973-43-3659,20.0,Some-college,Never-married,Other-relative,Female,
225-92-1375,28.0,Bachelors,Married-civ-spouse,,Male,>50K
063-48-2800,24.0,Bachelors,Never-married,Unmarried,,<=50K
060-87-2235,19.0,11th,Never-married,,Female,
705-74-3242,18.0,,Never-married,Own-child,Male,
425-85-9950,47.0,,,,,
399-47-7886,34.0,,Divorced,Not-in-family,,<=50K
130-00-6142,44.0,Assoc-acdm,Married-civ-spouse,,,
596-03-8082,42.0,Masters,,Husband,Male,<=50K
688-20-6387,55.0,Some-college,Divorced,Unmarried,Female,
049-96-9287,53.0,Some-college,Married-civ-spouse,,Female,<=50K
722-35-8721,28.0,HS-grad,Married-civ-spouse,Husband,,
789-80-3439,24.0,HS-grad,Never-married,Not-in-family,Female,
822-32-8009,21.0,HS-grad,,,Male,<=50K
092-78-2555,23.0,,Never-married,Not-in-family,,<=50K
238-39-0663,31.0,,Never-married,Not-in-family,Male,<=50K
944-90-1718,42.0,,Married-civ-spouse,Husband,Male,>50K
548-61-7935,47.0,,,Unmarried,Male,<=50K
842-53-6854,24.0,HS-grad,Never-married,Not-in-family,Male,
421-34-5208,38.0,HS-grad,Married-civ-spouse,Husband,,>50K
257-49-3857,,7th-8th,Never-married,Not-in-family,,
235-78-0098,28.0,HS-grad,,Husband,,>50K
481-17-3218,23.0,Some-college,Never-married,Own-child,Female,<=50K
181-84-8894,43.0,,Divorced,Unmarried,,>50K
837-59-2136,18.0,,Never-married,Own-child,Male,
054-14-6191,61.0,Some-college,Married-civ-spouse,,Male,<=50K
116-27-7641,55.0,Some-college,,,Female,<=50K
362-43-8574,,,Married-civ-spouse,Husband,,
330-98-8943,44.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
978-50-1227,17.0,,Never-married,Own-child,Male,<=50K
228-31-6953,46.0,,Married-civ-spouse,Husband,,<=50K
975-95-2087,37.0,Bachelors,Never-married,Own-child,Male,<=50K
496-40-6633,,Some-college,,,,<=50K
116-12-4078,23.0,Some-college,Never-married,Not-in-family,Female,<=50K
100-76-7813,39.0,HS-grad,,Husband,Female,
683-66-0932,31.0,Bachelors,Never-married,Not-in-family,,<=50K
511-33-2923,51.0,Bachelors,Married-civ-spouse,,Male,
761-36-3635,27.0,Masters,Married-civ-spouse,Wife,,>50K
255-52-8255,35.0,Some-college,Married-civ-spouse,Wife,Male,
982-95-4544,40.0,,Divorced,Not-in-family,Male,<=50K
909-33-6608,40.0,HS-grad,,,Female,<=50K
889-92-6289,26.0,Some-college,Never-married,,Female,
720-91-5232,31.0,7th-8th,Married-civ-spouse,Wife,,>50K
177-73-3415,40.0,Assoc-acdm,Married-civ-spouse,Husband,Male,
540-26-4127,31.0,11th,,Not-in-family,Male,<=50K
717-16-8303,49.0,Some-college,Married-civ-spouse,Husband,,<=50K
294-28-7468,49.0,,Never-married,,Female,
518-91-8918,29.0,HS-grad,Separated,Not-in-family,Male,
051-47-4201,23.0,9th,,Not-in-family,,
882-40-1719,29.0,Bachelors,,Other-relative,Male,<=50K
128-83-9066,48.0,Doctorate,,,Male,
502-18-0589,,HS-grad,Never-married,Not-in-family,Male,>50K
724-60-0736,,,Never-married,Not-in-family,,<=50K
856-20-3930,56.0,HS-grad,Married-civ-spouse,Husband,,<=50K
254-97-5429,,,,,,
216-27-7641,59.0,Some-college,Never-married,Not-in-family,,
782-30-9581,,Some-college,Never-married,Not-in-family,Female,
987-89-9261,56.0,Some-college,Married-civ-spouse,Husband,,<=50K
133-50-7370,27.0,HS-grad,Divorced,Not-in-family,,
666-40-0490,52.0,,Married-civ-spouse,Husband,,<=50K
545-45-4544,62.0,HS-grad,Married-civ-spouse,Husband,Female,>50K
922-35-8721,45.0,HS-grad,Never-married,Not-in-family,,<=50K
820-94-5945,23.0,Bachelors,Never-married,Own-child,Male,<=50K
207-80-0982,58.0,HS-grad,,,,
958-41-5232,44.0,11th,Married-civ-spouse,Husband,Male,
462-00-8599,,,Never-married,Not-in-family,,
250-64-4962,58.0,Some-college,Married-civ-spouse,Husband,,
454-91-4004,67.0,,,Husband,Male,<=50K
757-80-0982,36.0,,,,Female,<=50K
010-71-8673,43.0,,Never-married,Not-in-family,Male,
365-44-8402,43.0,Some-college,Married-civ-spouse,Husband,Male,
814-74-2013,,Masters,Married-civ-spouse,Husband,,
863-17-5674,51.0,,Married-civ-spouse,Husband,,>50K
804-48-4028,25.0,Masters,,Unmarried,Female,
516-55-4053,27.0,,Never-married,Own-child,Male,
501-81-2038,37.0,,Married-civ-spouse,Husband,Male,
460-90-2947,56.0,,Widowed,Not-in-family,Female,<=50K
067-78-2555,,Some-college,Married-civ-spouse,Husband,,
101-93-4889,35.0,9th,Married-civ-spouse,Husband,,>50K
688-32-9237,29.0,,Never-married,Not-in-family,Male,<=50K
189-61-9164,43.0,Some-college,Married-civ-spouse,Husband,Male,
250-03-0712,32.0,,Divorced,Not-in-family,,
340-14-1277,62.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
549-84-6436,27.0,Bachelors,Married-civ-spouse,Husband,,>50K
193-45-8230,18.0,HS-grad,,Own-child,,<=50K
742-10-6878,39.0,Some-college,Married-civ-spouse,,Male,
606-87-9606,,,Married-civ-spouse,,Male,<=50K
748-03-4397,20.0,Assoc-voc,,Own-child,Male,<=50K
586-94-7173,52.0,Bachelors,Divorced,Not-in-family,,<=50K
478-19-4102,29.0,Some-college,Never-married,Not-in-family,,
430-03-6854,20.0,,,Husband,Male,<=50K
359-33-6608,39.0,,Never-married,Not-in-family,Male,
689-03-5625,43.0,9th,Married-civ-spouse,,,
785-25-7984,58.0,HS-grad,Divorced,Not-in-family,,
810-22-7271,,HS-grad,,Own-child,Male,<=50K
868-48-8942,72.0,,Separated,Not-in-family,,>50K
279-42-2604,45.0,,Married-civ-spouse,,Male,<=50K
161-64-0048,,HS-grad,,,,<=50K
408-44-5945,46.0,Assoc-voc,Married-civ-spouse,Wife,,<=50K
425-27-6412,76.0,HS-grad,Widowed,Unmarried,Female,
177-11-9164,21.0,10th,,Not-in-family,,<=50K
772-38-9434,18.0,HS-grad,Never-married,Own-child,,
433-93-7346,24.0,Bachelors,Married-civ-spouse,Wife,,
699-07-8623,29.0,Doctorate,Separated,,,
038-66-7076,40.0,Some-college,Married-civ-spouse,Wife,Male,<=50K
715-44-8402,86.0,Bachelors,Widowed,Not-in-family,,<=50K
800-98-2800,29.0,HS-grad,Never-married,Not-in-family,,
490-32-5552,46.0,Prof-school,Married-civ-spouse,Wife,Male,<=50K
221-89-8034,31.0,,Never-married,Not-in-family,Female,<=50K
155-80-4668,48.0,Assoc-acdm,Married-civ-spouse,Husband,,<=50K
915-78-6239,48.0,,Married-civ-spouse,Husband,,
167-47-5429,61.0,HS-grad,Separated,Not-in-family,Female,
804-45-3316,,,Married-civ-spouse,Wife,Male,>50K
423-49-5085,28.0,Some-college,Never-married,Not-in-family,Male,<=50K
742-53-6854,30.0,Some-college,,Not-in-family,,
908-10-8107,,Some-college,Married-civ-spouse,Husband,Male,<=50K
086-05-6510,21.0,Masters,Never-married,Own-child,,
975-85-9949,44.0,Masters,,Not-in-family,,
817-41-4004,28.0,,Never-married,Own-child,,
509-76-6584,58.0,,,Husband,,>50K
391-18-5503,,HS-grad,,Other-relative,,>50K
024-69-2874,33.0,,Never-married,,Male,<=50K
263-02-2112,,,Married-civ-spouse,Husband,Male,>50K
820-14-7419,44.0,,,Husband,,
558-53-8082,,Masters,Married-civ-spouse,Husband,Male,
880-58-9679,52.0,7th-8th,,Husband,Male,
885-65-7247,21.0,Some-college,Never-married,Not-in-family,,<=50K
329-26-9041,18.0,,Never-married,,,<=50K
596-59-0908,46.0,HS-grad,Married-civ-spouse,,,
174-50-8599,28.0,,Married-civ-spouse,,Male,<=50K
935-81-0809,72.0,,Widowed,Not-in-family,,
063-08-3538,63.0,Some-college,Widowed,Other-relative,Female,<=50K
642-56-7566,56.0,,Married-spouse-absent,Not-in-family,Male,>50K
966-86-1178,44.0,,Married-civ-spouse,Husband,,<=50K
738-51-3512,43.0,,Married-civ-spouse,,Female,
681-32-6780,24.0,,,Own-child,,<=50K
563-11-4250,34.0,Some-college,Divorced,Unmarried,Female,<=50K
477-82-5552,60.0,,Married-civ-spouse,Husband,,<=50K
192-35-2579,42.0,HS-grad,,,Male,
528-86-9778,26.0,Bachelors,,Own-child,,
880-12-8991,,Some-college,Married-civ-spouse,,Male,>50K
860-71-8672,43.0,Bachelors,Married-civ-spouse,Husband,,<=50K
110-81-0810,22.0,,Married-civ-spouse,Wife,,<=50K
953-25-5527,48.0,Assoc-acdm,Married-civ-spouse,Husband,,
313-11-4250,40.0,Some-college,Divorced,Unmarried,Female,
010-22-7272,29.0,HS-grad,Married-civ-spouse,Husband,,>50K
026-75-0614,19.0,Bachelors,Never-married,Own-child,Male,<=50K
505-00-6142,23.0,HS-grad,Never-married,Own-child,Male,
079-48-4029,,Doctorate,Married-civ-spouse,Wife,Male,
362-19-2874,40.0,HS-grad,Married-civ-spouse,Husband,,<=50K
820-51-5969,29.0,,,Not-in-family,,<=50K
549-60-0736,,Bachelors,Never-married,Own-child,,
053-93-1203,44.0,Some-college,,Husband,Female,>50K
781-23-4642,,,Never-married,Not-in-family,,
676-81-2038,35.0,Bachelors,,Own-child,,<=50K
160-44-2260,31.0,,Married-civ-spouse,,Male,
133-41-5233,33.0,5th-6th,Married-civ-spouse,Husband,Male,
369-01-1056,34.0,,Married-civ-spouse,,,
910-93-3660,46.0,,Separated,Unmarried,,<=50K
845-14-7419,55.0,Some-college,Married-civ-spouse,Husband,,
756-11-1792,55.0,HS-grad,Never-married,Not-in-family,Female,<=50K
722-02-0883,60.0,HS-grad,Married-civ-spouse,Husband,,<=50K
068-76-5356,17.0,HS-grad,Married-AF-spouse,,Female,<=50K
488-94-3488,28.0,Some-college,Never-married,Own-child,Male,
343-27-3955,33.0,,Married-civ-spouse,Husband,Male,
649-17-0761,19.0,Bachelors,Never-married,Own-child,Male,
530-49-7542,36.0,Some-college,Married-civ-spouse,Husband,Male,
651-59-7050,54.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
187-74-5700,45.0,,Divorced,Unmarried,,
870-05-5281,51.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
693-12-0392,40.0,HS-grad,Divorced,,,
194-84-0294,20.0,,Never-married,Own-child,Female,
086-88-5749,44.0,HS-grad,Divorced,Not-in-family,Female,<=50K
718-27-3955,22.0,10th,,Husband,,
796-74-4470,35.0,Some-college,Married-civ-spouse,Husband,Male,
789-92-6289,17.0,Assoc-acdm,Never-married,Own-child,Female,
717-26-0441,22.0,Some-college,Never-married,Own-child,,<=50K
885-90-2947,53.0,,Widowed,Not-in-family,Male,
759-95-0859,44.0,Assoc-acdm,,,Female,<=50K
